ID,DateTimeStart,What,Where,Trig,Duration,S-P (s),FirstStation,RecordedOn,ROD__,FPS,TimeRef,M,Conf,Comments,,,,,,,,,,,,,,,,,,,,,
20231030-1918,2023-10-30 19:18:51.0,Rockfall,,N,17s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231031-0443,2023-10-31 04:43:44.0,Rockfall,Ghaut Meframie?,Y,50s,,MSS1,"MSS1,MBLG,MBLY,MBFR,MBRY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231031-1203,2023-10-31 12:03:56.0,Distal rockfall,Aymers Ghaut?,Y,29s,,MBBY,"MBBY,MBGH,MBFR,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231031-1242,2023-10-31 12:42:02.5,Teleseism,Chile,N,,,,All,y,,,6.6,,"Depth 35km, dist 5158km (46.4 deg)",,,,,,,,,,,,,,,,,,,,,
20231101-0623,2023-11-01 06:23:25.8,Rockfall,Tar River Cliff or Dome NE?,Y,90s,,MSS1,Most,y,,,,y,Low frequencies. Tail is higher frequency.,,,,,,,,,,,,,,,,,,,,,
20231102-0250,2023-11-02 02:50:00.0,Lahar,,,15m,,,"MSS1,MBFR,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20231102-0426,2023-11-01 04:26:00.0,Lahar,,,5m,,,"MBFR,MBBY,MSS1",,,,,,OR wind noise,,,,,,,,,,,,,,,,,,,,,
20231103-0238,2023-11-03 02:38:42.4,Doublet VT,,Y,,,MBLG,,y,,,,,"Location not unusual, despite not first at MSS1. MBFR horizontals monotonic",,,,,,,,,,,,,,,,,,,,,
20231103-0400,2023-11-03 04:00:00.0,Lahar,,,15m,,,"MSS1,MBFR,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20231103-0552,2023-11-03 05:52:17.8,Rockfall,Scar or Tar River Cliff?,N,23s,,MSS1,"MSS1,MBLY,MBLG",y,,,,,"HF at MSS1, LF at others",,,,,,,,,,,,,,,,,,,,,
20231103-0613,2023-11-03 06:13:12.8,Doublet VT,,Y,,,MBLG,,y,,otime,,,"Location not unusual, despite not first at MSS1. MBFR horizontals monotonic",,,,,,,,,,,,,,,,,,,,,
20231103-0848,2023-11-03 08:48:49.5,Rockfall,Tar River Cliff or Dome NE?,N,15s,,MSS1,"MSS1,MBLY,MBLG,MBFR",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231104-2345,2023-11-04 23:45:21.6,String VT,,Y,,,MSS1,All,y,y,otime,3.8,,"Recorded on regional stations. MBFR,MBLG,MBLY horizontals clipped.",,,,,,,,,,,,,,,,,,,,,
20231106-0227,2023-11-06 02:27:13.4,String VT,,Y,,,MBLG,All,y,,otime,,,4km deep,,,,,,,,,,,,,,,,,,,,,
20231106-1041,2023-11-06 10:41:27.0,VT,,N,,,MBFR,"MBFR,MBLY,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231106-1429,2023-11-06 14:29:53.9,VT,,Y,,,MBFR,"MBFR,MBRY,MBLG,MBLY,MBBY",y,,otime,,,"Located S of dome, 2.1km depth",,,,,,,,,,,,,,,,,,,,,
20231107-0048,2023-11-07 00:48:48.4,Rockfall,Tar River Cliff or Dome NE?,N,48s,,MSS1,"MSS1,MBFR,MBLG,MBLY,MBRY,MBBY,MBGH,MBFL",y,,,,,Didn’t trigger. Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20231108-0513,2023-11-08 05:13:08.0,Teleseism,Banda Sea,N,,,,All,,,,7.1,,"Depth 10km, dist 18302km (164.6 deg)",,,,,,,,,,,,,,,,,,,,,
20231109-0011,2023-11-09 00:11:16.4,Distal rockfall,Middle Aymers Ghaut,Y,25s,,MBLY,"MBLY,MBFR,MSS1,MBLG,MBBY,MBGH",y,,,,y,Satellite imagery suggests between 6 and 9 Nov.,,,,,,,,,,,,,,,,,,,,,
20231111-0701,2023-11-11 07:01:40.4,Rockfall,Tar River?,N,23s,,MSS1,"MSS1,MBLY,MBLG,MBFR,MBGH",y,,,,,Small one beforehand.,,,,,,,,,,,,,,,,,,,,,
20231113-0212,2023-11-13 02:12:36.6,Rockfall,Tar River?,N,15s,,MBLY,"MBLY,MSS1",y,,,,,Small one beforehand.,,,,,,,,,,,,,,,,,,,,,
20231114-1546,2023-11-14 15:46:53.0,Distal rockfall,Mulcare,N,24s,,MBLG,"MBLG,MSS1,MBLY",y,,,,y,Fresh deposits seen from helicopter on 2023-11-15,,,,,,,,,,,,,,,,,,,,,
20231114-1619,2023-11-14 16:19:37.3,Distal rockfall,Mulcare,N,14s,,MBLG,"MBLG,MSS1,MBFR",y,,,,y,Fresh deposits seen from helicopter on 2023-11-15,,,,,,,,,,,,,,,,,,,,,
20231115-1339,2023-11-15 13:39:36.2,Distal rockfall,Fergus Ridge N?,N,20s,,MBFR,"MBFR,MSS1",y,,,,,Two rockfalls,,,,,,,,,,,,,,,,,,,,,
20231118-1324,2023-11-18 13:24:17.7,Sonic boom,NE?,Y,,,MBLG,"MBLG,MBFL,MSS1,MBRY,MBLY,MBGH,MBFR",y,,,,,Signal on MBFL HDF. Small because I think it was shielded.,,,,,,,,,,,,,,,,,,,,,
20231118-2107,2023-11-18 21:07:03.6,Rockfall,Scar?,N,18s,,MSS1,"MSS1,MBLY,MBLG",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231120-1250,2023-11-20 12:50:53.6,Local,194km N,Y,,,MBRV,All,y,,,4.9,,"Depth 21.7km, dist 194km (1.7deg). Small mini VT string afterwards.",,,,,,,,,,,,,,,,,,,,,
20231120-2115,2023-11-20 21:15:19.3,Rockfall,Gages?,Y,46s,,MBLY,"MBLY,MSS1,MBFR,MBBY,MBLG,MBGH",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231121-1759,2023-11-21 17:59:11.7,Rockfall,,N,26s,,MSS1,"MSS1,MBFR,MBLG,MBLY,MBBY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231123-1218,2023-11-23 12:18:32.3,Rockfall,,N,32s,,MSS1,"MSS1,MBLY,MBFR,MBLG,MBRY,MBBY",y,,,,,OR complex VT? ,,,,,,,,,,,,,,,,,,,,,
20231124-0943,2023-11-24 09:43:42.0,Rockfall,Ghaut Meframie?,N,68s,,MSS1,"MSS1,MBLY,MBFR,MBLG,MBBY,MBRY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231124-2007,2023-11-24 20:07:17.3,Rockfall,Ghaut Meframie?,N,49s,,MSS1,"MSS1,MBLG,MBFR,MBLY,MBRY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231126-0947,2023-11-26 09:47:03.3,Distal rockfall,,N,22s,,MBFR,"MBFR,MBBY,MBGH,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231201-0408,2023-12-01 04:08:24.7,Local,,Y,,9.3,MBRV,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231202-0017,2023-12-02 00:17:34.4,Local,,Y,,15.8,MBRV,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231202-0232,2023-12-02 02:32:09.3,Local,,Y,,22.6,MBRY,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231202-0259,2023-12-02 02:59:01.8,Local,,Y,,22.5,MBRY,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231202-0300,2023-12-02 03:00:37.5,Local,,Y,,,MBRY,All,y,,,,,Two overlapping locals,,,,,,,,,,,,,,,,,,,,,
20231202-0314,2023-12-02 03:14:01.6,Local,,Y,,21.4,MBRY,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231202-0422,2023-12-02 04:22:38.8,String VT,,Y,,,MSS1,All,y,y,otime,3.1,,,,,,,,,,,,,,,,,,,,,,,
20231202-0848,2023-12-02 08:48:41.9,Local,,Y,,,MBRY,All,,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231202-1029,2023-12-02 10:29:31.8,Local,,Y,,14.4,MBRY,All,y,,,,,"Low-frequency start, like Pn. Suitable for Q experiment?",,,,,,,,,,,,,,,,,,,,,
20231204-0235,2023-12-04 02:35:13.0,Local,,Y,,19.4,MBRY,All,y,,,,,"Low-frequency start, like Pn. Suitable for Q experiment?",,,,,,,,,,,,,,,,,,,,,
20231204-0516,2023-12-04 05:16:56.1,Local,,Y,,19.8,MBRY,All,y,,,,,"Low-frequency start, like Pn. Suitable for Q experiment?",,,,,,,,,,,,,,,,,,,,,
20231204-1026,2023-12-04 10:26:11.6,Rockfall,Tar River?,Y,39s,,MBLY,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231204-2055,2023-12-04 20:55:43.5,Local,,Y,,18.9,MBLG,All,y,,,,,"MBRY off. Low-frequency start, like Pn. Suitable for Q experiment?",,,,,,,,,,,,,,,,,,,,,
20231210-2319,2023-12-10 23:19:19.0,VT,,Y,,,MSS1,All,y,y,otime,3.4,,,,,,,,,,,,,,,,,,,,,,,
20231215-0823,2023-12-15 08:23:22.0,Rockfall,Tar River?,Y,45s,,MSS1,Most,y,,,,,Second of rockfall triplet.,,,,,,,,,,,,,,,,,,,,,
20231216-1433,2023-12-16 14:33:42.2,VT,,Y,,,MSS1,All,y,y,otime,3.0,,,,,,,,,,,,,,,,,,,,,,,
20231220-0800,,Noise,Swell noise,,2d,,MBRY,"MBRY,MBLG,MSS1",,,,,,"Continued until 20231225, at least, with second spike.",,,,,,,,,,,,,,,,,,,,,
20231221-0904,2023-12-21 09:04:37.1,Distal rockfall,,N,22s,,MBFR,"MBFR,MBBY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231222-1831,,Regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231227-1424,,Helicopter and VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231227-1848,2023-12-27 18:48:01.0,Local,,Y,,1.9,MBRV,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231227-2211,2023-12-27 22:11:07.5,Local,,Y,,17.3,MBRY,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231228-0209,2023-12-28 02:09:12.0,Local,,Y,,7.1,MBRV,All,y,,,,,Low-frequency start. Shear-wave splitting. Suitable for Q experiment? ,,,,,,,,,,,,,,,,,,,,,
20231228-0409,2023-12-28 04:09:32.5,Local,,Y,,2.7,MBLG,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231228-1212,2023-12-28 12:12:32.9,Local,,Y,,9.6,MBRV,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20231228-1235,2023-12-28 12:35:18.0,Distal rockfall?,St Georges Hill,N,,,MBGH,,,,,,,Could be industrial noise. Fresh deposits seen from helicopter at 15:20 UTC.,,,,,,,,,,,,,,,,,,,,,
20231228-1257,2023-12-28 12:57:36.3,Distal rockfall,St Georges Hill,N,49s,,MBGH,"MBGH,MBLY,MBBY,MBLG",y,,,,y,Could be industrial noise. Fresh deposits seen from helicopter at 15:20 UTC.,,,,,,,,,,,,,,,,,,,,,
20231228-1416,,Local,,N,,,MBRY,All,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231228-1954,2023-12-28 19:54:49.1,Local,,Y,,18.1,MBRY,All,y,,,,,Suitable for Q experiment? Low frequency. Why are P and S at MBBY so much better?,,,,,,,,,,,,,,,,,,,,,
20231229-0431,2023-12-29 04:31:22.8,Rockfall,Aymers Ghaut?,Y,22s,,MBBY,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20231229-171310,2023-12-29 17:13:10.0,String VT,,Y,,,,,y,y,otime,3.2,,,,,,,,,,,,,,,,,,,,,,,
20231229-171346,2023-12-29 17:13:46.1,String VT,,Y,,,,,y,n,otime,3.1,,,,,,,,,,,,,,,,,,,,,,,
20231229-171804,2023-12-29 17:18:04.4,String VT,,Y,,,,,y,n,otime,3.5,,,,,,,,,,,,,,,,,,,,,,,
20231229-171813,2023-12-29 17:18:13.0,String VT,,Y,,,,,y,y,otime,3.0,,,,,,,,,,,,,,,,,,,,,,,
20231229-1803,2023-12-29 18:03:49.2,Rockfall,Middle Aymers Ghaut?,N,20s,,MBLY,"MBLY,MBBY,MSS1,MBFR",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240101-0319,2024-01-01 03:19:04.2,Local,,Y,,3.1,MBRV,All,y,,,,,5 stations off. Suitable for Q experiment? Arrival between P and S at MBFV.,,,,,,,,,,,,,,,,,,,,,
20240101-0725,,Teleseism,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240122-2018,2024-01-22 20:18:28.0,Rockfall,,N,19s,,MSS1,"MSS1,MBLY,MBLG",y,,,,,MBFR off,,,,,,,,,,,,,,,,,,,,,
20240123-1457,2024-01-23 14:57:16.2,Rockfall,,N,54s,,MSS1,"MSS1,MBLY",y,,,,,"Two rockfalls. MBFR,MBBY off.",,,,,,,,,,,,,,,,,,,,,
20240124-1625,2024-01-24 16:25:27.8,VT,,N,,,,,y,,otime,2.0,,Didn’t trigger. Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20240130-0510,2024-01-30 05:10:38.6,Unknown,,N,29s,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240130-0618,2024-01-30 06:18:57.3,Unknown,,N,26s,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240130-1134,2024-01-30 11:34:24.4,Unknown,,N,17s,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240130-1558,2024-01-30 15:58:03.8,Unknown,,N,26s,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240130-1808,2024-01-30 18:08:33.0,Unknown,,N,29s,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240131-1152,2024-01-31 11:52:44.0,Rockfall,,N,37s,,MSS1,"MSS1,MBLG,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240201-1326,2024-02-01 13:26:58.9,Rockfall,,N,16s,,MSS1,"MSS1,MBLY,MBLG",y,,,,,OR complex VT? ,,,,,,,,,,,,,,,,,,,,,
20240205-1400,,Noise,Swell noise,,24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240207-1251,2024-02-07 12:51:48.8,Rockfall,,N,26s,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240208-0714,2024-02-08 07:14:00.0,Lahar,,,70m,,MSS1,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240208-0846,2024-02-08 08:46:51.3,Rockfall,Tar River Cliff?,N,20s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240208-0951,2024-02-08 09:51:13.0,Rockfall,,N,24s,,MBLY,"MBLY,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240208-1015,2024-02-08 10:15:33.3,Rockfall,,N,20s,,MBLY,"MBLY,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240208-1038,2024-02-08 10:38:07.9,Rockfall,,N,24s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240208-1319,2024-02-08 13:19:32.6,Rockfall,,N,14s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-02-08 19:20:00.0,Small lahar,,,30m,,MSS1,MSS1,,,,,,OR rain?,,,,,,,,,,,,,,,,,,,,,
,2024-02-08 20:55:00.0,Small lahars,,,130m,,MSS1,MSS1,,,,,,OR rain?,,,,,,,,,,,,,,,,,,,,,
,2024-02-09 00:30:00.0,Small lahar,,,20m,,MSS1,MSS1,,,,,,OR rain?,,,,,,,,,,,,,,,,,,,,,
20240210-2228,2024-02-10 22:28:31.4,Rockfall,Ghaut Meframie?,N,43s,,MSS1,"MSS1,MBLY,MBFR,MBRY,MBWH,MBGH,MBFL",y,,,,,Manually added to SEISAN as MBFR was off.,,,,,,,,,,,,,,,,,,,,,
20240214-0835,2024-02-14 08:35:08.1,Distal VT,Located near MBLG,N,,,MBLG,"MBLG,MBRY,MSS1,MBLY,MBFR",y,,otime,,,Manually added to SEISAN. Located S of MBLG.,,,,,,,,,,,,,,,,,,,,,
20240215-2142,2024-02-15 21:42:56.9,VT,,Y,,,MBLY,All,y,n,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240216-0407,2024-02-16 04:07:42.3,Rockfall,,N,12s,,MBLG,"MBLG,MSS1",y,,,,,OR LP,,,,,,,,,,,,,,,,,,,,,
20240216-1148,2024-02-16 11:48:27.5,Distal VT,Located near MBLG,Y,,,MBLG,All,y,y,otime,,,I don’t like routine location.,,,,,,,,,,,,,,,,,,,,,
20240217-0225,2024-02-17 02:25:34.7,Distal VT,Located near MBLG,Y,,,MBLG,All,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240217-0240,2024-02-17 02:40:56.0,Distal VT,Located near MBLG,Y,,,MBLG,All,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240217-1453,2024-02-17 14:53:46.6,VT,,Y,,,MSS1,,y,y,,,,,,,,,,,,,,,,,,,,,,,,,
20240218-0406,2024-02-18 04:06:14.4,Distal VT,Located near MBLG,Y,,,MBLG,"MBLG,MSS1,MBLY,MBRY,MBFR,MBWH",y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-0809,2024-02-18 08:09:15.4,LP,,N,24s,,MBLG,All,y,,otime,,,OR rockfall,,,,,,,,,,,,,,,,,,,,,
20240218-1649,2024-02-18 16:49:22.9,VT,Gages Lower Soufriere,Y,,,MBLY,,y,n,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-1718,2024-02-18 17:18:45.2,VT,Gages Lower Soufriere,Y,,,MBLY,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-1834,2024-02-18 18:34:35.3,VT,Gages Lower Soufriere,Y,,,MBLY,,y,n,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-1839,2024-02-18 18:39:53.7,VT,Gages Lower Soufriere,Y,,,MBLY,,y,n,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-1911,2024-02-18 19:11:22.2,VT,Gages Lower Soufriere,Y,,,MBLY,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-2330,2024-02-18 23:30:59.8,VT,Gages Lower Soufriere,Y,,,MBLY,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240218-2331,2024-02-18 23:31:10.2,VT,Gages Lower Soufriere,Y,,,MBLY,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240219-0340,2024-02-19 03:40:01.3,VT,,Y,,,MSS1,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240219-0702,2024-02-19 07:02:12.7,VT,,Y,,,MSS1,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240219-0835,2024-02-19 08:35:34.9,Local,,Y,,2.0,MBRV,All,y,,,,,Third arrival is too late for a T phase.,,,,,,,,,,,,,,,,,,,,,
20240221-0011,2024-02-21 00:11:22.1,VT,,Y,,,MSS1,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240221-0558,2024-02-21 05:58:52.6,Rockfall,Irish Ghaut,N,18s,,MBLG,"MBLG,MSS1,MBLY,MBFR,MBGH",y,,,,,Smaller rockfall 1m beforehand.,,,,,,,,,,,,,,,,,,,,,
20240222-0410,2024-02-22 04:10:09.4,VT,,Y,,,MSS1,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240223-0250,2024-02-23 02:50:00.0,Lahar,,,1h,,MSS1,"MSS1,MBLG,MBLY,MBFR",,,,,,,,,,,,,,,,,,,,,,,,,,,
20240223-0820,2024-02-23 08:20:00.0,Lahar,,,10m,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240223-1225,2024-02-23 12:25:49.2,Rockfall,,N,55s,,MSS1,"MSS1,MBLG",y,,,,,Two rockfalls,,,,,,,,,,,,,,,,,,,,,
20240223-1310,2024-02-23 13:10:33.0,Rockfall,,N,8s,,MBLG,"MBLG,MSS1,MBRY",y,,,,,OR swell noise. Second signal 35s later,,,,,,,,,,,,,,,,,,,,,
20240223-1428,2024-02-23 14:28:35.3,Rockfall,,N,24s,,MSS1,"MSS1,MBLG,MBFR,MBLY",y,,,,,Could be first at MBLG,,,,,,,,,,,,,,,,,,,,,
20240223-1722,2024-02-23 17:22:33.7,Rockfall,,N,12s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240225-0424,2024-02-25 04:24:48.7,Rockfall,Middle Aymers Ghaut?,Y,33s,,MBLY,"MBLY,MBBY,MBFR,MSS1,MBBY,MBGH,MBRY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240225-1206,2024-02-25 12:06:10.7,Rockfall,,N,15s,,MSS1,MSS1,y,,,,,OR LP,,,,,,,,,,,,,,,,,,,,,
20240225-1403,2024-02-25 14:03:16.0,VT,,Y,,,MSS1,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240226-0657,2024-02-26 06:57:35.3,VT,,Y,,,MSS1,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240226-1347,2024-02-26 13:47:13.2,VT,Gages Lower Soufriere,Y,,,MBLY,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240226-1419,2024-02-26 14:19:09.8,VT,Gages Lower Soufriere,Y,,,MBLY,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240226-1424,2024-02-26 14:24:21.8,VT,Gages Lower Soufriere,Y,,,MBLY,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240229-0159,2024-02-29 01:59:22.0,Rockfall,Irish Ghaut?,N,17s,,MBLG,"MBLG,MSS1,MBLY,MBFR,MBGH",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240229-0542,2024-02-29 05:42:45.5,Rockfall,Irish Ghaut?,N,24s,,MBLG,"MBLG,MSS1,MBLY,MBFR,MBRY,MBGH",y,,,,,Two slightly smaller rockfalls in the preceding minute.,,,,,,,,,,,,,,,,,,,,,
20240229-1125,2024-02-29 11:25:29.3,VT,String event,Y,,,MSS1,,y,y,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240229-1150,2024-02-29 11:50:35.9,VT,String event,Y,,,MSS1,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240229-1320,2024-02-29 13:20:39.1,VT,String event,Y,,,MSS1,,y,,otime,,,,,,,,,,,,,,,,,,,,,,,,
20240306-1030,2024-03-06 10:30:51.2,Distal rockfall,Irish Ghaut?,N,25s,,MBLG,"MBLG,MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240307-2152,2024-03-07 21:52:49.9,Rockfall,Ghaut Meframie?,N,35s,,MSS1,"MSS1,MBLY,MBGH,MBLG,MBFR,MBRY,MBBY",y,,,,,Could be first at MBLY. Manually added to SEISAN.,,,,,,,,,,,,,,,,,,,,,
20240311-0011,2024-03-10 00:11:00.0,Lahar,,,40m,,,"MSS1,MBFR,MBLY,MBBY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20240311-1823,2024-03-11 18:23:31.7,Rockfall,Ghaut Meframie?,Y,67s,,MSS1,"MSS1,MBLY,MBFR,MBBY,MBLG,MBRY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240311-1850,2024-03-11 18:50:38.7,Rockfall,Ghaut Meframie?,N,95s,,MSS1,"MSS1,MBFR,MBBY,MBLG,MBRY",y,,,,,Manually added to SEISAN (MBLY off when triggered). MBRY has sea-swell signals,,,,,,,,,,,,,,,,,,,,,
20240313-1751,2024-03-13 17:51:06.8,Rockfall,,N,15s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240313-2004,2024-03-13 20:04:00.0,Noise,Industrial,N,,,MBGH,"MBGH,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20240315-0848,2024-03-15 08:48:10.6,Rockfall,,N,14s,,MBFR,MBFR,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240315-0920,2024-03-15 09:20:50.8,Rockfall,,N,29s,,MBFR,MBFR,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240315-1308,2024-03-15 13:08:00.0,Noise,,,10m,,MBFR,"MBFR, MSS1",,,,,,Initially identified as lahars. Follows VT string. High frequency at MBFR. Rain gauges show no significant rainfall.,,,,,,,,,,,,,,,,,,,,,
20240315-1405,2024-03-15 14:05:05.1,VT,,N,,,,,,,otime,,,Manually added to SEISAN.,,,,,,,,,,,,,,,,,,,,,
20240316-0308,2024-03-16 03:08:47.3,Hybrid,Two hybrids,N,,,MBBY,"MBBY,MNLY,MSS1,MBFR,MBGH,MBLG",y,,,,,OR monochromatic 4Hz,,,,,,,,,,,,,,,,,,,,,
20240316-1134,2024-03-16 11:34:34.4,VT,,Y,,,MBLY,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240317-0429,2024-03-17 04:29:45.1,Noise,Swell noise?,N,,,MBGH,"MBGH,MBLY,MBBY",y,,,,,OR LP,,,,,,,,,,,,,,,,,,,,,
20240317-1408,2024-03-17 14:08:32.4,Rockfall,Tar River Cliff?,N,26s,,MBFR,"MBFR,MSS1,MBLY,MBLG,MBRY,MBBY,MBGH,MBFL",y,,,,,OR complex VT? Manually added to SEISAN. Unusual signals.,,,,,,,,,,,,,,,,,,,,,
20240320-1633,2024-03-20 16:33:18.5,Rockfall,Aymers Ghaut?,N,,,MBLY,"MBLY,MBBY,MBFR,MSS1,MBGH",y,,,,,Might be first at MBBY,,,,,,,,,,,,,,,,,,,,,
20240321-1907,2024-03-21 19:07:25.1,VT,,Y,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240321-2001,2024-03-21 20:01:10.5,Distal rockfall,Fergus Ridge N?,Y,,,MBFR,Most,y,,,,,OR LP. Few high frequencies.,,,,,,,,,,,,,,,,,,,,,
20240321-2231,2024-03-21 22:31:27.9,Rockfall,Irish Ghaut?,N,8s,,MBLG,"MBLG,MBLY,MBWH,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240323-1933,2024-03-23 19:33:42.0,Local,,Y,,19.7,MBWH,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20240326-0825,2024-03-26 08:25:00.0,Lahars,,,60m,,,"MBFR,MBBY,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20240326-1106,2024-03-26 11:06:00.0,Lahars,,,15m,,,"MBFR,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20240326-1412,2024-03-26 14:12:12.0,Noise,,,5m,,MBFR,,,,,,,"Looks quite like a lahar, or rain noise",,,,,,,,,,,,,,,,,,,,,
20240326-1442,2024-03-26 14:42:15.0,VT triplet,,Y,,,MSS1,Most,y,,,,,Two triggered VTs. Looks like rockfall and acoustic signal afterwards.,,,,,,,,,,,,,,,,,,,,,
20240326-2220,2024-03-26 22:20:51.6,Rockfall,Ghaut Meframie?,Y,,,MSS1,"MSS1,MBLY,MBFR,MBGH,MBLG,MBRY",y,,,,,Could be first at MBLY,,,,,,,,,,,,,,,,,,,,,
20240327-1436,2024-03-27 14:36:43.1,Rockfall,,N,19s,,MBBY,"MBBY,MBFR",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20240327-1546,2024-03-27 15:46:27.4,Local,92km NE,Y,,10.1,MBRV,All,y,,,3.7,,RF in tail – not T phase. Suitable for Q experiment: MBBY P weak and has second arrival.,,,,,,,,,,,,,,,,,,,,,
